id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1594195226888765443,1593979230802837505,2022-11-20 05:05:35 UTC,2022-11-20,05:05:35,+0000,117726291,uknomeeeee,Troll,,@saikirankannan Just look at the way South Indians are stereotyped in Bollywood and you may know d knowledge of average northie about South Indians. South Indians hate hindi imposition not North Indians in person .So your so called sarcasm about dhoni is void as we will celebrate anyone we love,en,[],[],[],0,0,4,[],[],https://twitter.com/UKNOMEEEEE/status/1594195226888765443,False,,0,,,,,,,,"[{'screen_name': 'saikirankannan', 'name': 'Saikiran Kannan | 赛基兰坎南', 'id': '70897107'}]",,,,
1594166186027241472,1594166186027241472,2022-11-20 03:10:11 UTC,2022-11-20,03:10:11,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/pScCE4YIkV,pt,[],['https://www.instagram.com/p/ClKstUQJM1_/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594166186027241472,False,,0,,,,,,,,[],,,,
1594160839359369216,1594160839359369216,2022-11-20 02:48:56 UTC,2022-11-20,02:48:56,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Aur ek bhul Gye 😁 . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/BaL6vd39tN,hi,[],['https://www.instagram.com/p/ClKqRxvpEwi/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594160839359369216,False,,0,,,,,,,,[],,,,
1593987493887606787,1593987493887606787,2022-11-19 15:20:08 UTC,2022-11-19,15:20:08,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Kaise kaise log hai yr  . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/XQBBiJAvg5,lt,[],['https://www.instagram.com/p/ClJbcqDy5DW/?igshid=YTgzYjQ4ZTY='],[],0,0,1,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593987493887606787,False,,0,,,,,,,,[],,,,
1593933200027693056,1593933200027693056,2022-11-19 11:44:23 UTC,2022-11-19,11:44:23,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",🙂 . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/VYCHPSlb8n,pt,[],['https://www.instagram.com/p/ClJCwcbySQz/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593933200027693056,False,,0,,,,,,,,[],,,,
1593933047472291840,1593933047472291840,2022-11-19 11:43:47 UTC,2022-11-19,11:43:47,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/2ID8xDMmf1,pt,[],['https://www.instagram.com/p/ClJCsHIyhQE/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593933047472291840,False,,0,,,,,,,,[],,,,
1593932675349635074,1593932675349635074,2022-11-19 11:42:18 UTC,2022-11-19,11:42:18,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",😢 . . . .. . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/NhlkrPVm2i,pt,[],['https://www.instagram.com/p/ClJChPvSdIR/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593932675349635074,False,,0,,,,,,,,[],,,,
1593834285571899393,1593834285571899393,2022-11-19 05:11:20 UTC,2022-11-19,05:11:20,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. .  . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/dqGHFSumVt,pt,[],['https://www.instagram.com/p/ClIVxunSRv9/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593834285571899393,False,,0,,,,,,,,[],,,,
1593816356981379073,1593816356981379073,2022-11-19 04:00:05 UTC,2022-11-19,04:00:05,+0000,1367877290672025600,theepicmemefam1,Rohan,,Sahi  . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/CFzQQ20zGR,in,[],['https://www.instagram.com/p/ClINoDYS8sF/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593816356981379073,False,,0,,,,,,,,[],,,,
1593629345125642241,1593629345125642241,2022-11-18 15:36:58 UTC,2022-11-18,15:36:58,+0000,303598710,bollywoodbecky_,Bollywoodbeck,,Sarcasm or a real post lol,en,[],[],[],0,0,1,[],[],https://twitter.com/BollywoodBecky_/status/1593629345125642241,False,https://twitter.com/ClarkBentley3/status/1593425949537738752,0,,,,,,,,[],,,,
1593613964298289152,1593613964298289152,2022-11-18 14:35:51 UTC,2022-11-18,14:35:51,+0000,431686303,hmm_er,Vhoooooooaaaaaaaa,,Bollywood fans cant even understand Sarcasm  https://t.co/KOwHOMIqeR,en,[],['https://twitter.com/GemsofSouthwood/status/1593612126362292226'],[],0,0,0,[],[],https://twitter.com/hmm_er/status/1593613964298289152,False,0,0,,,,,,,,[],,,,
1593582815773237249,1593582815773237249,2022-11-18 12:32:05 UTC,2022-11-18,12:32:05,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/YbBmkZTsjf,pt,[],['https://www.instagram.com/p/ClGjbCFyS6F/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593582815773237249,False,,0,,,,,,,,[],,,,
1593420755345162243,1593420755345162243,2022-11-18 01:48:07 UTC,2022-11-18,01:48:07,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",😢 . . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/hsguQXy4cA,pt,[],['https://www.instagram.com/p/ClFZuHKSRoW/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593420755345162243,False,,0,,,,,,,,[],,,,
1593255213208850432,1593255213208850432,2022-11-17 14:50:18 UTC,2022-11-17,14:50:18,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/Mm4UH8u3OY,pt,[],['https://www.instagram.com/p/ClEOckwSntH/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593255213208850432,False,,0,,,,,,,,[],,,,
1593253370512351236,1593253370512351236,2022-11-17 14:42:59 UTC,2022-11-17,14:42:59,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/S7s6HdmskI,pt,[],['https://www.instagram.com/p/ClENmymy5Pv/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1593253370512351236,False,,0,,,,,,,,[],,,,
1592382868562796544,1592110837594218498,2022-11-15 05:03:55 UTC,2022-11-15,05:03:55,+0000,1487090875700330497,sarcasm_chilli,Chillipeppers,,@RiaRevealed @Hatesanghsmriti @elonmusk @GemsOfBollywood @SanjeevSanskrit @swati_gs @Javedakhtarjadu @apoorvamehta18 @yrf @TSeries @PoojaB1972 @MaheshNBhatt Its the other way round Bollywood seemed so rattled and you will be a sacrifial goat,en,[],[],[],0,0,0,[],[],https://twitter.com/Sarcasm_Chilli/status/1592382868562796544,False,,0,,,,,,,,"[{'screen_name': 'RiaRevealed', 'name': 'Ria', 'id': '135848667'}, {'screen_name': 'Hatesanghsmriti', 'name': 'AmarAkbarAnthony - immortal', 'id': '1554640456503283714'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'GemsOfBollywood', 'name': 'Gems of Bollywood बॉलीवुड के रत्न', 'id': '1302572815267368960'}, {'screen_name': 'SanjeevSanskrit', 'name': 'Sanjeev Newar सञ्जीव नेवर', 'id': '1013916412325322757'}, {'screen_name': 'swati_gs', 'name': 'Swati Goel Sharma', 'id': '1121554471'}, {'screen_name': 'Javedakhtarjadu', 'name': 'Javed Akhtar', 'id': '122995784'}, {'screen_name': 'apoorvamehta18', 'name': 'Apoorva Mehta', 'id': '364754416'}, {'screen_name': 'yrf', 'name': 'Yash Raj Films', 'id': '61156375'}, {'screen_name': 'TSeries', 'name': 'T-Series', 'id': '286036879'}, {'screen_name': 'PoojaB1972', 'name': 'Pooja Bhatt', 'id': '64049044'}, {'screen_name': 'MaheshNBhatt', 'name': 'Mahesh Bhatt', 'id': '53556894'}]",,,,
1592145739333120002,1592145739333120002,2022-11-14 13:21:39 UTC,2022-11-14,13:21:39,+0000,1505945822902747138,bhramhasme,BhRam,,"A progressive secular KAFIR WOMAN, inspired from bollywood like LOVE marriages, ended up in a hollywood HIRROR like chainsaw massacre.  Note: Love story films end with marriage bcoz they have to acquire R rating if they continue.  [Heartburnt Sarcasm]",en,[],[],[],0,0,1,[],[],https://twitter.com/BhRamHasMe/status/1592145739333120002,False,https://twitter.com/swati_gs/status/1592059037809803264,0,,,,,,,,[],,,,
1590967830497079298,1590967830497079298,2022-11-11 07:21:04 UTC,2022-11-11,07:21:04,+0000,3726466940,harshtigerian,Rockstar_Tiger,,If its sarcasm then fine otherwise i m done with bollywood,en,[],[],[],0,1,5,[],[],https://twitter.com/HarshTigerian/status/1590967830497079298,False,https://twitter.com/SirPareshRawal/status/1590925363794051072,0,,,,,,,,[],,,,
1590951069680816128,1590370467793498114,2022-11-11 06:14:28 UTC,2022-11-11,06:14:28,+0000,1451989890,bibiseni1,Abiola,,"@DavidTitiloye Are you freaking serious rn? At this rate, you should be writing scripts for Bollywood, not even Nollywood. Except of course, if this is dripping with sarcasm.",en,[],[],[],0,0,0,[],[],https://twitter.com/bibiseni1/status/1590951069680816128,False,,0,,,,,,,,"[{'screen_name': 'DavidTitiloye', 'name': 'David Titiloye', 'id': '381083966'}]",,,,
1590939484295958529,1590731132508983297,2022-11-11 05:28:25 UTC,2022-11-11,05:28:25,+0000,1567603463974174720,nazmussaqib20,Nazmus Saqib Siyam,,@Apna_Bollywood @GemsOfBollywood Sarcasm tha bro,en,[],[],[],0,0,1,[],[],https://twitter.com/NazmusSaqib20/status/1590939484295958529,False,,0,,,,,,,,"[{'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}, {'screen_name': 'GemsOfBollywood', 'name': 'Gems of Bollywood बॉलीवुड के रत्न', 'id': '1302572815267368960'}]",,,,
1590027029336186880,1590014472638582784,2022-11-08 17:02:39 UTC,2022-11-08,17:02:39,+0000,1571047708709748739,rajsrkian11,Raj srkian,,@Apna_Bollywood @GemsOfBollywood Abey me b usi k baare me baat kr rha hu.. sarcasm smjh me nh aata toh baat tameez se kiya kr kam se kam,hi,[],[],[],1,0,5,[],[],https://twitter.com/Rajsrkian11/status/1590027029336186880,False,,0,,,,,,,,"[{'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}, {'screen_name': 'GemsOfBollywood', 'name': 'Gems of Bollywood बॉलीवुड के रत्न', 'id': '1302572815267368960'}]",,,,
1589515047809986560,1589486065714614273,2022-11-07 07:08:13 UTC,2022-11-07,07:08:13,+0000,1412675879503687680,filmyexplorer,Filmy Explorer,,"@harjeetsingh337 You won't find it funny if you don't watch bollywood films 🙂.   Like if you haven't seen Mirzapur, you won't understand the dulha sarcasm...",en,[],[],[],2,0,0,[],[],https://twitter.com/filmyexplorer/status/1589515047809986560,False,,0,,,,,,,,"[{'screen_name': 'harjeetsingh337', 'name': 'Harjeet Singh Designs', 'id': '1026417382372175872'}]",,,,
1589208707426312192,1588868540475781120,2022-11-06 10:50:56 UTC,2022-11-06,10:50:56,+0000,1301094678721257472,blackrredd,JD,,@tamiltalkies Avan poitan da Bollywood Ku..ne oru padam eduthutu adhulayum adi vangitu indha lachana koondhal la namaku sarcasm oru keda??,in,[],[],[],0,0,0,[],[],https://twitter.com/blackrredd/status/1589208707426312192,False,,0,,,,,,,,"[{'screen_name': 'tamiltalkies', 'name': 'Blue Sattai Maran', 'id': '727557901'}]",,,,
1588914894786940928,1588914894786940928,2022-11-05 15:23:26 UTC,2022-11-05,15:23:26,+0000,1494279452834287617,thefalseguy,Being Rajib,,Coming Soon On My Youtube Channel : False Guy #Bollywood #Trending #Video #Sarcasm  Youtube Link :  https://t.co/vNkKm37sm2  #YouTube  https://t.co/JSnAdKX5E2,en,[],['http://youtube.com/@falseguy'],['https://pbs.twimg.com/media/Fgz1rLhUUAEGow5.jpg'],0,0,0,"['bollywood', 'trending', 'video', 'sarcasm', 'youtube']",[],https://twitter.com/thefalseguy/status/1588914894786940928,False,,1,https://pbs.twimg.com/media/Fgz1rLhUUAEGow5.jpg,,,,,,,[],,,,
1588480388405817345,1588480388405817345,2022-11-04 10:36:51 UTC,2022-11-04,10:36:51,+0000,1295713069134303232,madbuzzg,TheMadbuzzTalkies,,Forget everything. I don’t know what’s the multiverse or the lokiverse or the #KGF verse. What I care about is Xpose verse. A cinematic masterpiece. Better VFX than #RRR and #Brahmastra.🔥🔥 Badass Ravikumar you will save Bollywood. Mark my words. (This is sarcasm)😭,en,[],[],[],1,0,1,"['kgf', 'rrr', 'brahmastra']",[],https://twitter.com/MadbuzzG/status/1588480388405817345,False,,0,,,,,,,,[],,,,
1588208041450950656,1587693575495503872,2022-11-03 16:34:39 UTC,2022-11-03,16:34:39,+0000,2372384482,hide_the_painn,Harold,,@angelcji1 @AdityaA99488196 @SDC_sarcasm @STUPIDREACTIONS @iamsrk Not fan of mahesh babu or srk. But ofcourse I would prefer south movies for good story over bollywood. And I almost gaurantee you that pathaan is action packed story less film 🙂,en,[],[],[],2,0,0,[],[],https://twitter.com/Hide_The_Painn/status/1588208041450950656,False,,0,,,,,,,,"[{'screen_name': 'angelcji1', 'name': 'angelcji', 'id': '1556501923196461056'}, {'screen_name': 'AdityaA99488196', 'name': 'MBfan', 'id': '1489519121654226944'}, {'screen_name': 'SDC_sarcasm', 'name': 'Sayandeep ⚖️', 'id': '896281610802274304'}, {'screen_name': 'STUPIDREACTIONS', 'name': 'OUR STUPID REACTIONS', 'id': '1043991537749610496'}, {'screen_name': 'iamsrk', 'name': 'Shah Rukh Khan', 'id': '101311381'}]",,,,
1587718179631030272,1587718179631030272,2022-11-02 08:08:07 UTC,2022-11-02,08:08:07,+0000,4535569812,gisurg,drmg,,King of sarcasm . Thrill of Bollywood . Top of romantic heroes . Self made celebrity . Top rank holder . None other than SRK #HappyBirthdayShahRukhKhan  https://t.co/KuJUHYei5I,en,[],[],['https://pbs.twimg.com/media/Fgi1Q3vVIAMkUvk.jpg'],1,1,4,['happybirthdayshahrukhkhan'],[],https://twitter.com/gisurg/status/1587718179631030272,False,,1,https://pbs.twimg.com/media/Fgi1Q3vVIAMkUvk.jpg,,,,,,,[],,,,
1587712132766134273,1587693575495503872,2022-11-02 07:44:05 UTC,2022-11-02,07:44:05,+0000,1489519121654226944,adityaa99488196,MBfan,,@AbhinavGarnaik @SDC_sarcasm @STUPIDREACTIONS @iamsrk Fir ye Bollywood Wale kyu karte hain unko bolona,und,[],[],[],0,0,0,[],[],https://twitter.com/AdityaA99488196/status/1587712132766134273,False,,0,,,,,,,,"[{'screen_name': 'AbhinavGarnaik', 'name': 'Abhinav Garnaik', 'id': '1379674489697361924'}, {'screen_name': 'SDC_sarcasm', 'name': 'Sayandeep ⚖️', 'id': '896281610802274304'}, {'screen_name': 'STUPIDREACTIONS', 'name': 'OUR STUPID REACTIONS', 'id': '1043991537749610496'}, {'screen_name': 'iamsrk', 'name': 'Shah Rukh Khan', 'id': '101311381'}]",,,,
1587696472853577728,1587693575495503872,2022-11-02 06:41:51 UTC,2022-11-02,06:41:51,+0000,1489519121654226944,adityaa99488196,MBfan,,@SDC_sarcasm @STUPIDREACTIONS @iamsrk South industry hated by North fans 😂.i think you are wrong bro infact they are preferring south cinema over Bollywood,en,[],[],[],4,0,5,[],[],https://twitter.com/AdityaA99488196/status/1587696472853577728,False,,0,,,,,,,,"[{'screen_name': 'SDC_sarcasm', 'name': 'Sayandeep ⚖️', 'id': '896281610802274304'}, {'screen_name': 'STUPIDREACTIONS', 'name': 'OUR STUPID REACTIONS', 'id': '1043991537749610496'}, {'screen_name': 'iamsrk', 'name': 'Shah Rukh Khan', 'id': '101311381'}]",,,,
1587644258697506816,1587644258697506816,2022-11-02 03:14:22 UTC,2022-11-02,03:14:22,+0000,2178465835,mayuri_19s,⫷ Mⱥℽบri༒꧂ | BleedBlue 🇮🇳,,"most fav person in bollywood 🤌🏼 king khan ❤️his wit, sarcasm and the man himself is just so 🔥🔥 #HappyBirthdaySRK #SRK𓃵  #ShahRukhKhan𓀠 🫶",en,[],[],[],0,0,2,"['happybirthdaysrk', 'srk𓃵', 'shahrukhkhan𓀠']",[],https://twitter.com/mayuri_19s/status/1587644258697506816,False,https://twitter.com/_Kdfacts/status/1587639972479500288,0,,,,,,,,[],,,,
1587412870895206401,1587399298345734145,2022-11-01 11:54:55 UTC,2022-11-01,11:54:55,+0000,1236856055193317377,vinnylnv,Vinny Gupta,,@Apna_Bollywood Bollywood vs Southwood is more important to me than Hindu culture being degraded due to Urduwood!  All the movie actors &amp; producers making Urduwood movies donate their wealth and sacrifice themselves for for benefit of India &amp; Indians.  PS: this is sarcasm….lol,en,[],[],[],0,0,4,[],[],https://twitter.com/vinnylnv/status/1587412870895206401,False,,0,,,,,,,,"[{'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}]",,,,
1586773016415203329,1586226577511096320,2022-10-30 17:32:22 UTC,2022-10-30,17:32:22,+0000,1487090875700330497,sarcasm_chilli,Chillipeppers,,"@taran_adarsh Thats the destiny of Bollywood, dawoodwood, copywood and an industry that doesn't cater to its audience, rather mocks them constantly",en,[],[],[],0,0,0,[],[],https://twitter.com/Sarcasm_Chilli/status/1586773016415203329,False,,0,,,,,,,,"[{'screen_name': 'taran_adarsh', 'name': 'taran adarsh', 'id': '99642673'}]",,,,
1586660584275480577,1586557551793029121,2022-10-30 10:05:36 UTC,2022-10-30,10:05:36,+0000,809683617664401408,ankitkumar5584,Ankit Kumar,,@truecinema38 @Apna_Bollywood Sarcasm??,es,[],[],[],0,0,0,[],[],https://twitter.com/ankitkumar5584/status/1586660584275480577,False,,0,,,,,,,,"[{'screen_name': 'truecinema38', 'name': 'True Cinema', 'id': '1585911867910008837'}, {'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}]",,,,
1586622054400372741,1586557551793029121,2022-10-30 07:32:30 UTC,2022-10-30,07:32:30,+0000,1223602083049476097,div__tweets,Div,,@truecinema38 @Apna_Bollywood Sarcasm??,es,[],[],[],0,0,0,[],[],https://twitter.com/div__tweets/status/1586622054400372741,False,,0,,,,,,,,"[{'screen_name': 'truecinema38', 'name': 'True Cinema', 'id': '1585911867910008837'}, {'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}]",,,,
1586598468663087104,1586557551793029121,2022-10-30 05:58:47 UTC,2022-10-30,05:58:47,+0000,1070688091,regainvictory,ravi kumar,,@truecinema38 @Apna_Bollywood Ru for real or is it sarcasm,en,[],[],[],0,0,0,[],[],https://twitter.com/regainvictory/status/1586598468663087104,False,,0,,,,,,,,"[{'screen_name': 'truecinema38', 'name': 'True Cinema', 'id': '1585911867910008837'}, {'screen_name': 'Apna_Bollywood', 'name': 'अपना Bollywood🎥', 'id': '1359119593613058054'}]",,,,
1585954694349717508,1585954694349717508,2022-10-28 11:20:39 UTC,2022-10-28,11:20:39,+0000,1435225904280522754,evifylogitech,EVIFY Logitech Pvt Ltd,,Sirf hamre riders ka jalwa hai yha 😎 #meme #bollywood #sarcasm #indianmemes #desimemes #hindimemes #indianwebseries #mirzapurmeme #pankajtripathi #mirzapur2 #viral #funnymemesdaily #goals #business #entrepreneur #smallbusiness #businessowners #Logistics #EvifyLogitech  https://t.co/BO1jetBR9S,in,[],[],['https://pbs.twimg.com/media/FgJxI-mVQAEkKM3.jpg'],0,0,1,"['meme', 'bollywood', 'sarcasm', 'indianmemes', 'desimemes', 'hindimemes', 'indianwebseries', 'mirzapurmeme', 'pankajtripathi', 'mirzapur2', 'viral', 'funnymemesdaily', 'goals', 'business', 'entrepreneur', 'smallbusiness', 'businessowners', 'logistics', 'evifylogitech']",[],https://twitter.com/EVIFYLogitech/status/1585954694349717508,False,,1,https://pbs.twimg.com/media/FgJxI-mVQAEkKM3.jpg,,,,,,,[],,,,
1585711000871112704,1585366360741543936,2022-10-27 19:12:18 UTC,2022-10-27,19:12:18,+0000,1141660086198104065,whyrushii,Rushikesh Umbarkar,,@thetanmay Is it sarcasm?? If you went on koffee with Karan it doesn't mean you have to praise any movie. Be rational towards everything. Content creators showing their eagerness to enter Bollywood.,en,[],[],[],0,0,0,[],[],https://twitter.com/whyrushii/status/1585711000871112704,False,,0,,,,,,,,"[{'screen_name': 'thetanmay', 'name': 'Tanmay Bhat', 'id': '14120922'}]",,,,
1584529382236131334,1584448628927926273,2022-10-24 12:56:58 UTC,2022-10-24,12:56:58,+0000,79919472,vikasln,Vikas,,@tehseenp Wouod have been great if you had avoided the sarcasm in apprecetaion in the name of your friends. He is PM of India...a smallest of bollywood personality is followed by media. It's just the jealousy that ur frnds keep on bringing it up everytime something good comes up in Media,en,[],[],[],0,0,0,[],[],https://twitter.com/vikasln/status/1584529382236131334,False,,0,,,,,,,,"[{'screen_name': 'tehseenp', 'name': 'Tehseen Poonawalla Official 🇮🇳', 'id': '53313935'}]",,,,
